Date,AAPL,MSFT,NVDA,JPM
2025-07-07,208.940185546875,492.8481140136719,158.02952575683594,286.4892272949219
2025-07-08,208.9998779296875,491.7589111328125,159.78717041015625,277.47174072265625
2025-07-09,210.1244354248047,498.58148193359375,162.66336059570312,277.8446350097656
2025-07-10,211.3883514404297,496.57135009765625,163.88174438476562,282.78021240234375
2025-07-11,210.1443634033203,498.3933410644531,164.7006378173828,281.47515869140625
2025-07-14,207.61656188964844,498.09625244140625,163.85177612304688,283.2806396484375
2025-07-15,208.10423278808594,500.8688659667969,170.47293090820312,281.1709899902344
2025-07-16,209.149169921875,500.6708068847656,171.14205932617188,280.4547119140625
2025-07-17,209.00982666015625,506.6913146972656,172.7698974609375,284.4580993652344
2025-07-18,210.16424560546875,505.0574035644531,172.18067932128906,285.8023986816406
2025-07-21,211.45799255371094,505.0673522949219,171.1520538330078,285.50799560546875
2025-07-22,213.36875915527344,500.3241882324219,166.80783081054688,285.9593811035156
2025-07-23,213.11997985839844,500.9183349609375,170.55284118652344,291.1893005371094
2025-07-24,212.73184204101562,505.8793640136719,173.5089111328125,290.9832458496094
2025-07-25,212.8512725830078,508.681640625,173.26922607421875,293.0144348144531
2025-07-28,213.0204620361328,507.48345947265625,176.51490783691406,292.6807861328125
2025-07-29,210.2538299560547,507.5527648925781,175.2765350341797,291.4640808105469
2025-07-30,208.04449462890625,508.2162170410156,179.03155517578125,294.0054626464844
2025-07-31,206.57162475585938,528.2779541015625,177.63340759277344,290.6790771484375
2025-08-01,201.40660095214844,518.9797973632812,173.4889373779297,283.9380798339844
2025-08-04,202.37191772460938,530.39697265625,179.7605743408203,288.73626708984375
2025-08-05,201.94398498535156,522.584228515625,178.0229034423828,285.9004821777344
2025-08-06,212.2243194580078,519.8016967773438,179.18133544921875,285.880859375
2025-08-07,218.9716796875,515.7418212890625,180.52957153320312,281.55364990234375
2025-08-08,228.24688720703125,516.9300537109375,182.4569854736328,283.33953857421875
2025-08-11,226.34388732910156,516.6627807617188,181.81784057617188,284.1244812011719
2025-08-12,228.80479431152344,524.0596313476562,182.9163818359375,287.3527526855469
2025-08-13,232.47125244140625,515.4844360351562,181.34848022460938,285.0762634277344
2025-08-14,231.92327880859375,517.36572265625,181.77789306640625,288.6381530761719
2025-08-15,230.7376708984375,515.0783081054688,180.20997619628906,285.03704833984375
2025-08-18,230.0402374267578,512.038330078125,181.76788330078125,286.0575256347656
2025-08-19,229.71145629882812,504.7801513671875,175.4063720703125,285.203857421875
2025-08-20,225.17819213867188,500.7698669433594,175.1667022705078,286.754150390625
2025-08-21,224.072265625,500.1251525878906,174.74725341796875,285.9986572265625
2025-08-22,226.9217529296875,503.09075927734375,177.7532501220703,290.6790771484375
2025-08-25,226.323974609375,500.14495849609375,179.57083129882812,289.3642578125
2025-08-26,228.46604919433594,497.94305419921875,181.52822875976562,292.9653625488281
2025-08-27,229.64170837402344,502.604736328125,181.35845947265625,293.6620178222656
2025-08-28,231.70408630371094,505.4810791015625,179.93035888671875,295.4184265136719
2025-08-29,231.28562927246094,502.5551452636719,173.9483184814453,295.7618713378906
2025-09-02,228.87454223632812,500.9979553222656,170.55284118652344,294.07415771484375
2025-09-03,237.5923309326172,501.2260437011719,170.39306640625,293.8877258300781
2025-09-04,238.8975067138672,503.82470703125,171.4316864013672,298.1168212890625
2025-09-05,238.80784606933594,490.9605712890625,166.7978515625,288.8540344238281
2025-09-08,237.0045166015625,494.13446044921875,168.0861358642578,287.41162109375
2025-09-09,233.48751831054688,494.34271240234375,170.53286743164062,292.2588806152344
2025-09-10,225.955322265625,496.2867126464844,177.09413146972656,294.89837646484375
2025-09-11,229.1833953857422,496.9215087890625,176.94432067871094,299.82415771484375
2025-09-12,233.2085418701172,505.7389221191406,177.59349060058594,301.1488037109375
2025-09-15,235.828857421875,511.1543884277344,177.52357482910156,303.1014404296875
2025-09-16,237.2735137939453,504.8859558105469,174.65724182128906,303.385986328125
2025-09-17,238.11044311523438,505.8579406738281,170.07308959960938,305.89794921875
2025-09-18,237.0045166015625,504.3008117675781,176.01551818847656,307.3501892089844
2025-09-19,244.59645080566406,513.703369140625,176.4449462890625,308.8710632324219
2025-09-22,255.13751220703125,510.2518615722656,183.37612915039062,306.5749816894531
2025-09-23,253.4936065673828,505.0744323730469,178.2027130126953,306.8693542480469
2025-09-24,251.38140869140625,505.9869079589844,176.74456787109375,307.53662109375
2025-09-25,255.9246368408203,502.8923645019531,177.4636688232422,307.5660705566406
2025-09-26,254.51980590820312,507.2861633300781,177.96302795410156,310.12701416015625
2025-09-29,253.4936065673828,510.40057373046875,181.61837768554688,309.7640075683594
2025-09-30,253.69287109375,513.7232666015625,186.3423309326172,309.50885009765625
